player_name,team_title,games,time,shots_on_target_against,goals_against,xG_against,post_shot_xG,saves,penalty_saved,saves_per90,shots_on_target_against_per90,goals_against_per90,save_pct,season,league
"Escodo, Bel",University of Santo Tomas,21,96752,0,0,96.108,39.005,0,0,0.0,0.0,0.0,0.0,2023,NCAA
"Acebedo, James",Mapúa University,25,123174,0,0,93.096,28.713,0,0,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Aningalan, Jul",Ateneo de Manila University,24,111387,0,0,87.211,41.644,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Bacnis, Hugo",National University,23,105568,0,0,99.357,33.723,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Salingay, Sam",University of the Philippines,24,120545,0,0,93.375,35.046,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Salingay, Sam",National University,23,115993,0,0,96.15,36.444,0,0,0.0,0.0,0.0,0.0,2024,UAAP
"Barro, Harvy",University of Santo Tomas,21,95743,0,0,86.667,41.141,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Libarnes, Jaro",Lyceum,22,106331,0,0,97.316,39.319,0,0,0.0,0.0,0.0,0.0,2025,NCAA
"Omitade, Edvard",Adamson University,23,105486,2,0,87.159,38.176,2,1,0.102,0.102,0.0,100.0,2024,Manila Collegiate League
"Mapula, Paul",Adamson University,23,115627,0,0,101.056,43.976,0,2,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Encaya, Pius",Far Eastern University,22,108891,0,0,93.011,33.188,0,2,0.0,0.0,0.0,0.0,2024,NCAA
"Tabelin, Kirvy",Adamson University,23,100459,2,1,108.932,40.562,1,2,0.054,0.108,0.054,50.0,2024,Manila Collegiate League
"Mapula, Paul",National University,22,110718,0,0,94.999,34.655,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Libarnes, Jaro",Far Eastern University,23,109994,0,0,100.058,34.588,0,0,0.0,0.0,0.0,0.0,2025,NCAA
"Reyes, Mark",Adamson University,23,105598,1,0,92.365,36.94,1,0,0.051,0.051,0.0,100.0,2025,Philippine College
"Tagara, Pedro",De La Salle University,21,93286,0,0,83.904,35.031,0,2,0.0,0.0,0.0,0.0,2025,Philippine College
"Digal, Diegocarl",San Beda University,23,126672,0,0,94.46,41.335,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Reyes, Mark",De La Salle University,23,106271,0,0,92.69,40.781,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Tagara, Pedro",Far Eastern University,23,103344,0,0,92.74,34.322,0,0,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Digal, Diegocarl",San Beda University,23,110967,0,0,93.286,38.982,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Cruz, Jan",Adamson University,23,102009,1,1,87.573,41.492,0,1,0.0,0.053,0.053,0.0,2024,NCAA
"Bacaycay, Kurt",Adamson University,22,111868,2,0,92.07,43.664,2,1,0.097,0.097,0.0,100.0,2023,NCAA
"Escodo, Bel",University of Santo Tomas,22,109868,1,0,89.589,34.483,1,1,0.049,0.049,0.0,100.0,2024,NCAA
"Tagara, Pedro",University of Santo Tomas,22,113071,0,0,99.819,39.644,0,0,0.0,0.0,0.0,0.0,2024,NCAA
"Digal, Diegocarl",University of the Philippines,24,130207,0,0,96.624,40.636,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Escodo, Bel",Mapúa University,25,121600,1,1,88.189,43.69,0,2,0.0,0.044,0.044,0.0,2023,Manila Collegiate League
"Perez, Angelo",De La Salle University,24,115769,0,0,85.908,41.389,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Mapula, Paul",University of the Philippines,23,111560,1,1,98.148,37.774,0,2,0.0,0.048,0.048,0.0,2024,Philippine College
"Cruz, Jan",Mapúa University,23,123458,1,0,93.977,32.227,1,1,0.044,0.044,0.0,100.0,2023,Philippine College
"Bacaycay, Kurt",Ateneo de Manila University,23,103828,4,0,94.986,39.56,4,1,0.208,0.208,0.0,100.0,2025,NCAA
"Digal, Diegocarl",University of the Philippines,24,108991,0,0,95.504,31.878,0,0,0.0,0.0,0.0,0.0,2023,UAAP
"Cruz, Jan",Far Eastern University,22,102722,1,0,97.221,44.352,1,2,0.053,0.053,0.0,100.0,2025,NCAA
"Digal, Diegocarl",De La Salle University,25,122146,1,1,93.655,43.489,0,1,0.0,0.044,0.044,0.0,2024,Philippine College
"Acebedo, James",National University,21,98228,0,0,97.446,38.465,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Omitade, Edvard",University of Santo Tomas,23,113675,0,0,93.02,34.256,0,0,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Barro, Harvy",Mapúa University,22,122728,0,0,93.777,37.14,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Encaya, Pius",Lyceum,25,113586,1,0,94.08,37.515,1,1,0.048,0.048,0.0,100.0,2024,UAAP
"Bacnis, Hugo",San Beda University,23,131100,0,0,90.962,43.022,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Barro, Harvy",University of Santo Tomas,21,115114,1,1,91.159,43.077,0,0,0.0,0.047,0.047,0.0,2024,Philippine College
"Digal, Diegocarl",San Beda University,25,133659,1,0,93.021,41.211,1,0,0.04,0.04,0.0,100.0,2023,Manila Collegiate League
"Digal, Diegocarl",Adamson University,22,109037,2,1,97.212,40.045,1,0,0.05,0.099,0.05,50.0,2025,NCAA
"Encaya, Pius",De La Salle University,24,114100,0,0,96.248,37.966,0,2,0.0,0.0,0.0,0.0,2023,Philippine College
"Santos, Luis",National University,24,115209,1,1,90.686,40.986,0,0,0.0,0.047,0.047,0.0,2023,Philippine College
"Barro, Harvy",University of the Philippines,22,110435,0,0,88.035,36.721,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Reyes, Mark",University of the Philippines,23,115821,2,0,91.351,38.104,2,1,0.093,0.093,0.0,100.0,2025,Manila Collegiate League
"Reyes, Mark",San Beda University,23,124266,1,0,91.78,35.657,1,2,0.043,0.043,0.0,100.0,2024,UAAP
"Barro, Harvy",San Beda University,24,118601,2,0,90.557,39.745,2,0,0.091,0.091,0.0,100.0,2025,Philippine College
"Bacaycay, Kurt",Adamson University,21,102201,1,0,93.416,39.576,1,1,0.053,0.053,0.0,100.0,2023,NCAA
"Acebedo, James",Lyceum,23,121414,1,0,94.009,45.89,1,1,0.044,0.044,0.0,100.0,2025,Philippine College
"Aningalan, Jul",Far Eastern University,24,127993,1,0,90.968,42.066,1,0,0.042,0.042,0.0,100.0,2025,NCAA
"Omitade, Edvard",De La Salle University,23,96324,0,0,97.06,36.217,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Omitade, Edvard",Lyceum,24,107751,0,0,96.805,39.057,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Digal, Diegocarl",Lyceum,23,122942,2,1,93.821,41.945,1,0,0.044,0.088,0.044,50.0,2025,Philippine College
"Aningalan, Jul",Mapúa University,23,114157,1,1,91.566,40.114,0,1,0.0,0.047,0.047,0.0,2025,Manila Collegiate League
"Digal, Diegocarl",Mapúa University,24,132173,2,0,98.394,39.67,2,0,0.082,0.082,0.0,100.0,2025,Philippine College
"Tabelin, Kirvy",Ateneo de Manila University,25,129016,0,0,92.085,35.287,0,1,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Lopez, Ryan",National University,25,139945,1,0,88.911,34.05,1,1,0.039,0.039,0.0,100.0,2023,NCAA
"Acebedo, James",Far Eastern University,23,107159,0,0,93.722,43.49,0,0,0.0,0.0,0.0,0.0,2023,NCAA
"Barro, Harvy",San Beda University,23,105544,0,0,95.708,39.094,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Lopez, Ryan",San Beda University,23,113694,1,0,101.359,36.336,1,2,0.047,0.047,0.0,100.0,2024,NCAA
"Tabelin, Kirvy",National University,24,120710,0,0,95.211,39.763,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Cruz, Jan",University of Santo Tomas,23,110832,1,0,95.516,35.525,1,2,0.049,0.049,0.0,100.0,2023,Manila Collegiate League
"Santos, Luis",San Beda University,24,129011,1,0,97.4,38.93,1,0,0.042,0.042,0.0,100.0,2023,UAAP
"Acebedo, James",National University,22,111280,0,0,91.347,43.617,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Libarnes, Jaro",De La Salle University,22,116276,0,0,93.165,44.355,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Bacnis, Hugo",De La Salle University,23,127359,2,2,96.966,32.992,0,1,0.0,0.085,0.085,0.0,2023,UAAP
"Perez, Angelo",San Beda University,23,118252,0,0,94.565,37.437,0,1,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Salingay, Sam",National University,22,114191,0,0,96.011,41.205,0,1,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Cruz, Jan",San Beda University,21,104998,0,0,92.023,40.517,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Mapula, Paul",Far Eastern University,23,99271,0,0,93.609,42.13,0,1,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Omitade, Edvard",Mapúa University,23,93117,0,0,85.27,43.256,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Libarnes, Jaro",Lyceum,23,114858,0,0,82.815,33.96,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Fernandez, Laurence",National University,23,115216,1,0,98.937,38.541,1,1,0.047,0.047,0.0,100.0,2025,UAAP
"Encaya, Pius",University of Santo Tomas,24,132619,0,0,94.522,31.461,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Digal, Diegocarl",Mapúa University,21,116186,0,0,92.83,39.821,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Perez, Angelo",University of Santo Tomas,25,125008,1,0,97.215,37.371,1,0,0.043,0.043,0.0,100.0,2023,UAAP
"Mapula, Paul",Lyceum,23,119757,0,0,92.237,36.806,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Barro, Harvy",University of the Philippines,23,121661,2,1,97.532,33.43,1,2,0.044,0.089,0.044,50.0,2024,UAAP
"Bacnis, Hugo",San Beda University,23,116262,0,0,98.264,38.077,0,0,0.0,0.0,0.0,0.0,2024,NCAA
"Bacaycay, Kurt",National University,20,95208,0,0,94.842,34.984,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Escodo, Bel",National University,23,120127,0,0,95.826,40.985,0,0,0.0,0.0,0.0,0.0,2023,Philippine College
"Barro, Harvy",University of Santo Tomas,22,105867,0,0,88.376,37.002,0,0,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Tabelin, Kirvy",University of the Philippines,22,96257,0,0,92.961,40.541,0,1,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Perez, Angelo",De La Salle University,23,116705,0,0,87.776,36.504,0,0,0.0,0.0,0.0,0.0,2023,UAAP
"Fernandez, Laurence",De La Salle University,24,116674,1,1,83.867,39.379,0,0,0.0,0.046,0.046,0.0,2025,UAAP
"Acebedo, James",De La Salle University,25,116333,1,0,98.859,38.456,1,1,0.046,0.046,0.0,100.0,2024,Manila Collegiate League
"Aningalan, Jul",De La Salle University,24,122147,0,0,88.614,35.709,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Bacaycay, Kurt",Mapúa University,21,98346,0,0,98.113,38.607,0,0,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Lopez, Ryan",Mapúa University,24,128050,1,1,102.022,36.959,0,1,0.0,0.042,0.042,0.0,2025,NCAA
"Bacaycay, Kurt",University of the Philippines,24,121444,0,0,88.125,41.171,0,0,0.0,0.0,0.0,0.0,2025,NCAA
"Acebedo, James",Mapúa University,20,96417,2,0,86.677,34.903,2,0,0.112,0.112,0.0,100.0,2024,UAAP
"Lopez, Ryan",Lyceum,23,122646,0,0,95.919,34.962,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Bacaycay, Kurt",Far Eastern University,22,104320,0,0,88.429,34.523,0,1,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Tabelin, Kirvy",University of the Philippines,24,134270,0,0,94.735,37.134,0,1,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Perez, Angelo",Ateneo de Manila University,22,120657,0,0,92.792,33.389,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Bacaycay, Kurt",National University,24,122567,0,0,97.039,36.189,0,0,0.0,0.0,0.0,0.0,2025,UAAP
"Reyes, Mark",Lyceum,24,133379,0,0,83.557,40.135,0,0,0.0,0.0,0.0,0.0,2023,NCAA
"Bacnis, Hugo",Mapúa University,22,105769,0,0,93.998,41.844,0,0,0.0,0.0,0.0,0.0,2024,Philippine College
"Cruz, Jan",University of Santo Tomas,23,107701,0,0,95.112,38.239,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Fernandez, Laurence",University of the Philippines,21,100693,0,0,94.147,39.165,0,2,0.0,0.0,0.0,0.0,2025,NCAA
"Mapula, Paul",National University,23,112519,0,0,89.464,46.521,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Acebedo, James",University of Santo Tomas,22,109572,1,0,92.794,37.689,1,0,0.049,0.049,0.0,100.0,2024,UAAP
"Tagara, Pedro",Mapúa University,23,116938,3,1,87.733,32.748,2,0,0.092,0.139,0.046,66.67,2025,UAAP
"Salingay, Sam",University of the Philippines,25,136155,0,0,87.642,35.271,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Mapula, Paul",National University,24,113222,0,0,102.25,37.841,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Cruz, Jan",National University,25,105626,0,0,85.576,38.706,0,0,0.0,0.0,0.0,0.0,2025,UAAP
"Encaya, Pius",Far Eastern University,25,116683,0,0,95.222,44.94,0,2,0.0,0.0,0.0,0.0,2025,NCAA
"Tagara, Pedro",Far Eastern University,24,113866,0,0,95.838,33.845,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Perez, Angelo",University of the Philippines,24,111813,0,0,95.19,36.563,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Lopez, Ryan",National University,24,121616,0,0,95.687,41.031,0,0,0.0,0.0,0.0,0.0,2023,UAAP
"Aningalan, Jul",San Beda University,24,132488,0,0,95.427,32.195,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Bacaycay, Kurt",Adamson University,24,116299,0,0,97.938,41.081,0,0,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Reyes, Mark",University of the Philippines,22,103958,0,0,96.815,40.508,0,1,0.0,0.0,0.0,0.0,2023,Philippine College
"Aningalan, Jul",Far Eastern University,23,111611,0,0,101.982,41.209,0,0,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Perez, Angelo",University of Santo Tomas,25,116546,0,0,93.285,36.239,0,0,0.0,0.0,0.0,0.0,2023,NCAA
"Escodo, Bel",Ateneo de Manila University,21,95666,1,0,87.157,37.151,1,0,0.056,0.056,0.0,100.0,2024,Philippine College
"Digal, Diegocarl",San Beda University,22,112109,0,0,97.767,42.413,0,1,0.0,0.0,0.0,0.0,2023,Philippine College
"Digal, Diegocarl",Mapúa University,22,93451,1,0,93.168,36.816,1,2,0.058,0.058,0.0,100.0,2024,NCAA
"Perez, Angelo",University of the Philippines,23,97774,1,0,91.305,39.146,1,2,0.055,0.055,0.0,100.0,2025,NCAA
"Perez, Angelo",University of Santo Tomas,22,111648,0,0,97.552,29.627,0,0,0.0,0.0,0.0,0.0,2023,Philippine College
"Reyes, Mark",Ateneo de Manila University,24,111082,0,0,93.507,39.152,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Salingay, Sam",University of Santo Tomas,21,99965,0,0,85.722,39.93,0,0,0.0,0.0,0.0,0.0,2025,UAAP
"Escodo, Bel",University of Santo Tomas,24,116178,0,0,92.374,39.466,0,1,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Acebedo, James",National University,24,128190,1,1,97.67,39.979,0,1,0.0,0.042,0.042,0.0,2024,NCAA
"Lopez, Ryan",National University,23,120509,0,0,90.061,32.012,0,1,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Perez, Angelo",Ateneo de Manila University,23,119341,0,0,100.364,35.472,0,2,0.0,0.0,0.0,0.0,2024,Manila Collegiate League
"Lopez, Ryan",Lyceum,21,101938,0,0,92.855,34.136,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Encaya, Pius",Mapúa University,22,125400,0,0,93.456,35.976,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Perez, Angelo",University of Santo Tomas,23,112663,0,0,90.827,39.492,0,2,0.0,0.0,0.0,0.0,2023,UAAP
"Bacnis, Hugo",Ateneo de Manila University,24,108291,3,0,92.754,37.284,3,0,0.15,0.15,0.0,100.0,2024,Manila Collegiate League
"Cruz, Jan",San Beda University,24,111006,0,0,88.914,43.473,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Tabelin, Kirvy",Mapúa University,21,101826,0,0,94.263,37.926,0,0,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Tagara, Pedro",Far Eastern University,23,110739,0,0,92.092,32.652,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Fernandez, Laurence",Ateneo de Manila University,24,103558,0,0,91.453,31.276,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Lopez, Ryan",Ateneo de Manila University,21,87453,1,1,92.189,37.844,0,2,0.0,0.062,0.062,0.0,2024,Manila Collegiate League
"Perez, Angelo",Mapúa University,22,107732,0,0,97.762,41.076,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Acebedo, James",Adamson University,23,131100,1,0,96.872,40.696,1,1,0.041,0.041,0.0,100.0,2025,NCAA
"Salingay, Sam",Mapúa University,21,106532,1,0,97.81,33.488,1,2,0.051,0.051,0.0,100.0,2024,NCAA
"Escodo, Bel",Mapúa University,23,99587,0,0,100.535,36.136,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Cruz, Jan",Far Eastern University,21,101626,0,0,99.159,39.829,0,2,0.0,0.0,0.0,0.0,2024,Philippine College
"Escodo, Bel",Far Eastern University,23,115517,0,0,89.374,37.218,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Cruz, Jan",University of the Philippines,23,114289,2,0,89.964,34.016,2,2,0.094,0.094,0.0,100.0,2025,Manila Collegiate League
"Acebedo, James",Adamson University,23,112573,0,0,99.952,33.025,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Tagara, Pedro",Lyceum,23,116655,0,0,96.454,37.139,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Escodo, Bel",Mapúa University,24,119845,0,0,93.923,37.748,0,2,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Aningalan, Jul",De La Salle University,24,119873,0,0,90.336,39.132,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Barro, Harvy",University of Santo Tomas,24,115282,0,0,89.054,37.112,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Tabelin, Kirvy",University of Santo Tomas,25,125963,2,0,90.631,42.392,2,3,0.086,0.086,0.0,100.0,2024,UAAP
"Mapula, Paul",Ateneo de Manila University,21,108805,0,0,100.497,36.715,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Digal, Diegocarl",Adamson University,25,133725,0,0,88.06,34.071,0,0,0.0,0.0,0.0,0.0,2024,UAAP
"Salingay, Sam",University of the Philippines,24,116408,1,0,95.361,38.108,1,1,0.046,0.046,0.0,100.0,2024,Philippine College
"Bacaycay, Kurt",Ateneo de Manila University,21,92476,0,0,90.935,35.054,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Barro, Harvy",Ateneo de Manila University,23,102983,0,0,93.388,41.464,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Mapula, Paul",Adamson University,22,97167,0,0,88.317,33.447,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Barro, Harvy",University of Santo Tomas,23,125368,0,0,97.751,36.547,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Escodo, Bel",Mapúa University,23,112858,0,0,90.465,36.118,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Tagara, Pedro",San Beda University,23,113741,0,0,97.412,37.088,0,0,0.0,0.0,0.0,0.0,2025,NCAA
"Tagara, Pedro",University of the Philippines,21,106154,1,0,90.988,40.636,1,2,0.051,0.051,0.0,100.0,2024,NCAA
"Aningalan, Jul",Mapúa University,23,116151,1,1,89.457,38.299,0,1,0.0,0.046,0.046,0.0,2024,Philippine College
"Digal, Diegocarl",Far Eastern University,24,124196,0,0,95.618,36.484,0,1,0.0,0.0,0.0,0.0,2025,Philippine College
"Lopez, Ryan",Lyceum,24,116731,0,0,92.064,33.251,0,0,0.0,0.0,0.0,0.0,2024,UAAP
"Tabelin, Kirvy",National University,24,113422,1,0,92.711,32.857,1,1,0.048,0.048,0.0,100.0,2024,Manila Collegiate League
"Encaya, Pius",Mapúa University,23,101599,0,0,97.515,34.098,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Lopez, Ryan",University of the Philippines,22,80390,0,0,95.051,36.419,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Lopez, Ryan",Far Eastern University,22,108215,0,0,94.483,46.924,0,2,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Reyes, Mark",De La Salle University,23,121850,2,0,83.305,37.7,2,1,0.089,0.089,0.0,100.0,2024,NCAA
"Tagara, Pedro",San Beda University,23,119605,0,0,85.402,37.365,0,2,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Aningalan, Jul",San Beda University,25,141856,2,0,90.855,37.82,2,1,0.076,0.076,0.0,100.0,2025,UAAP
"Lopez, Ryan",De La Salle University,22,116873,1,0,86.36,43.325,1,1,0.046,0.046,0.0,100.0,2024,Manila Collegiate League
"Tagara, Pedro",National University,23,108630,0,0,95.258,36.574,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Escodo, Bel",De La Salle University,22,101289,0,0,91.22,34.537,0,1,0.0,0.0,0.0,0.0,2024,Philippine College
"Bacaycay, Kurt",San Beda University,22,115605,1,1,97.844,39.554,0,0,0.0,0.047,0.047,0.0,2023,Philippine College
"Escodo, Bel",Far Eastern University,22,102278,2,0,91.627,35.655,2,1,0.106,0.106,0.0,100.0,2023,Manila Collegiate League
"Perez, Angelo",National University,24,123744,0,0,85.302,40.152,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Omitade, Edvard",De La Salle University,24,112623,1,0,94.217,38.516,1,2,0.048,0.048,0.0,100.0,2025,UAAP
"Bacaycay, Kurt",De La Salle University,23,121012,2,0,88.007,32.398,2,0,0.089,0.089,0.0,100.0,2025,Philippine College
"Barro, Harvy",National University,24,111866,2,0,91.481,34.747,2,2,0.097,0.097,0.0,100.0,2025,NCAA
"Reyes, Mark",Adamson University,24,120162,0,0,89.553,38.436,0,2,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Digal, Diegocarl",Adamson University,22,109064,1,0,97.071,35.577,1,1,0.05,0.05,0.0,100.0,2023,UAAP
"Mapula, Paul",Lyceum,25,114340,0,0,101.767,36.673,0,0,0.0,0.0,0.0,0.0,2025,Philippine College
"Bacaycay, Kurt",Lyceum,24,110913,0,0,90.324,32.805,0,1,0.0,0.0,0.0,0.0,2024,UAAP
"Perez, Angelo",De La Salle University,24,117904,1,0,99.712,37.445,1,2,0.046,0.046,0.0,100.0,2024,Manila Collegiate League
"Digal, Diegocarl",University of the Philippines,24,124146,0,0,88.276,34.608,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Mapula, Paul",Ateneo de Manila University,23,121069,0,0,94.939,38.889,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Acebedo, James",Adamson University,23,102313,2,0,90.438,35.188,2,0,0.106,0.106,0.0,100.0,2025,UAAP
"Reyes, Mark",Far Eastern University,25,125278,0,0,87.506,36.553,0,1,0.0,0.0,0.0,0.0,2023,Philippine College
"Mapula, Paul",De La Salle University,23,105565,0,0,86.036,37.423,0,0,0.0,0.0,0.0,0.0,2023,UAAP
"Salingay, Sam",Mapúa University,23,104408,2,0,105.532,34.681,2,0,0.103,0.103,0.0,100.0,2025,UAAP
"Mapula, Paul",Far Eastern University,22,107843,0,0,97.807,40.827,0,0,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Lopez, Ryan",Far Eastern University,24,128947,0,0,85.821,41.76,0,0,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Bacnis, Hugo",Lyceum,23,115226,0,0,92.14,35.814,0,1,0.0,0.0,0.0,0.0,2023,Manila Collegiate League
"Reyes, Mark",Mapúa University,26,127965,0,0,85.933,45.142,0,1,0.0,0.0,0.0,0.0,2023,UAAP
"Perez, Angelo",University of Santo Tomas,24,113864,1,0,98.286,35.875,1,1,0.047,0.047,0.0,100.0,2024,NCAA
"Omitade, Edvard",University of the Philippines,25,131710,0,0,100.035,39.068,0,0,0.0,0.0,0.0,0.0,2023,NCAA
"Perez, Angelo",Lyceum,24,111286,0,0,98.128,34.983,0,0,0.0,0.0,0.0,0.0,2023,Philippine College
"Reyes, Mark",Far Eastern University,24,118084,0,0,92.849,38.875,0,0,0.0,0.0,0.0,0.0,2024,NCAA
"Tagara, Pedro",Adamson University,22,109305,0,0,100.641,38.323,0,0,0.0,0.0,0.0,0.0,2025,NCAA
"Tagara, Pedro",Lyceum,23,107349,0,0,94.795,35.351,0,1,0.0,0.0,0.0,0.0,2024,NCAA
"Fernandez, Laurence",Adamson University,22,114248,0,0,100.706,37.368,0,1,0.0,0.0,0.0,0.0,2025,UAAP
"Libarnes, Jaro",Mapúa University,21,107829,2,0,88.354,41.653,2,0,0.1,0.1,0.0,100.0,2024,Manila Collegiate League
"Encaya, Pius",Mapúa University,23,106337,0,0,87.881,41.199,0,2,0.0,0.0,0.0,0.0,2025,UAAP
"Perez, Angelo",Ateneo de Manila University,24,117579,1,0,90.624,36.068,1,1,0.046,0.046,0.0,100.0,2024,UAAP
"Tagara, Pedro",Lyceum,24,117166,0,0,94.429,34.34,0,1,0.0,0.0,0.0,0.0,2023,NCAA
"Bacnis, Hugo",De La Salle University,24,107592,1,0,99.389,40.833,1,0,0.05,0.05,0.0,100.0,2023,UAAP
"Tabelin, Kirvy",University of Santo Tomas,23,102215,0,0,95.78,30.05,0,0,0.0,0.0,0.0,0.0,2025,UAAP
"Bacnis, Hugo",Adamson University,22,110732,0,0,97.188,37.829,0,2,0.0,0.0,0.0,0.0,2023,NCAA
"Fernandez, Laurence",De La Salle University,25,134949,0,0,94.388,33.883,0,0,0.0,0.0,0.0,0.0,2024,Philippine College
"Santos, Luis",De La Salle University,23,110884,1,0,100.06,42.521,1,1,0.049,0.049,0.0,100.0,2023,Manila Collegiate League
"Mapula, Paul",San Beda University,24,112186,0,0,90.027,37.356,0,2,0.0,0.0,0.0,0.0,2025,UAAP
"Cruz, Jan",De La Salle University,24,109732,0,0,91.409,36.15,0,1,0.0,0.0,0.0,0.0,2025,Manila Collegiate League
"Tagara, Pedro",National University,23,104741,0,0,93.619,38.094,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Tagara, Pedro",Far Eastern University,21,99967,0,0,89.691,38.664,0,2,0.0,0.0,0.0,0.0,2024,Philippine College
"Santos, Luis",University of the Philippines,24,134633,0,0,92.166,33.198,0,0,0.0,0.0,0.0,0.0,2023,UAAP
"Barro, Harvy",Adamson University,22,94108,0,0,88.936,37.367,0,1,0.0,0.0,0.0,0.0,2025,NCAA
"Cruz, Jan",Far Eastern University,23,108977,0,0,90.884,36.196,0,0,0.0,0.0,0.0,0.0,2024,NCAA
"Mapula, Paul",De La Salle University,22,109681,0,0,101.007,37.69,0,1,0.0,0.0,0.0,0.0,2023,Philippine College
